OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,GrLivArea,FullBath,Fireplaces,GarageArea,SalePrice,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Utilities_NoSeWa
4.0,1936.0,1950.0,672.0,1324.0,1.0,0.0,240.0,128000.0,False,False,False,True,False
7.0,1978.0,1978.0,1271.0,1601.0,2.0,1.0,478.0,157000.0,False,False,True,False,False
2.0,1920.0,1950.0,290.0,438.0,1.0,0.0,246.0,60000.0,False,False,True,False,False
5.0,1971.0,1971.0,950.0,950.0,1.0,0.0,280.0,119500.0,False,False,True,False,False
5.0,1960.0,2002.0,1010.0,1134.0,1.0,0.0,254.0,135000.0,False,False,True,False,False
6.0,1959.0,1959.0,655.0,1194.0,1.0,1.0,539.0,159500.0,False,False,True,False,False
5.0,1970.0,1970.0,630.0,1302.0,2.0,0.0,440.0,106000.0,False,False,False,True,False
8.0,1994.0,1995.0,1463.0,2622.0,2.0,2.0,712.0,325000.0,False,False,True,False,False
7.0,1990.0,1991.0,910.0,1442.0,2.0,1.0,719.0,179900.0,False,False,True,False,False
7.0,2006.0,2006.0,868.0,2021.0,2.0,1.0,422.0,274725.0,False,False,True,False,False
6.0,2000.0,2000.0,924.0,1690.0,2.0,1.0,463.0,181000.0,False,False,True,False,False
8.0,2004.0,2005.0,1836.0,1836.0,2.0,1.0,862.0,280000.0,False,False,True,False,False
6.0,1995.0,1996.0,773.0,1658.0,2.0,1.0,431.0,188000.0,False,False,True,False,False
7.0,1976.0,1976.0,803.0,1964.0,2.0,1.0,483.0,205000.0,False,False,True,False,False
5.0,1957.0,1957.0,816.0,816.0,1.0,0.0,308.0,129900.0,False,False,True,False,False
5.0,1953.0,2006.0,1008.0,1008.0,1.0,0.0,240.0,134500.0,False,False,True,False,False
5.0,1954.0,2000.0,833.0,833.0,1.0,0.0,326.0,117000.0,False,False,True,False,False
8.0,2007.0,2007.0,1734.0,1734.0,2.0,1.0,928.0,318000.0,False,False,True,False,False
8.0,2002.0,2002.0,408.0,1419.0,2.0,1.0,527.0,184100.0,False,False,True,False,False
5.0,1967.0,2003.0,894.0,894.0,1.0,0.0,450.0,130000.0,False,False,True,False,False
5.0,1958.0,1987.0,533.0,1601.0,1.0,0.0,300.0,140000.0,False,False,True,False,False
5.0,1959.0,1959.0,1040.0,1040.0,1.0,0.0,286.0,133700.0,False,False,True,False,False
6.0,1920.0,1950.0,1012.0,1012.0,1.0,1.0,308.0,118400.0,False,False,False,True,False
7.0,2005.0,2006.0,1552.0,1552.0,2.0,0.0,782.0,212900.0,False,False,True,False,False
4.0,1956.0,1956.0,672.0,960.0,1.0,0.0,288.0,112000.0,False,False,True,False,False
5.0,1947.0,2008.0,698.0,698.0,1.0,0.0,0.0,118000.0,False,False,True,False,False
7.0,1992.0,1992.0,384.0,1482.0,2.0,1.0,392.0,163900.0,False,False,True,False,False
4.0,1955.0,1955.0,1005.0,1005.0,1.0,1.0,672.0,115000.0,False,False,True,False,False
7.0,2007.0,2007.0,1373.0,1555.0,2.0,1.0,660.0,174000.0,False,False,True,False,False
7.0,2004.0,2004.0,1530.0,1530.0,2.0,1.0,630.0,259000.0,False,False,True,False,False
7.0,2004.0,2005.0,847.0,1959.0,2.0,1.0,434.0,215000.0,False,False,True,False,False
5.0,1980.0,1980.0,936.0,936.0,1.0,0.0,672.0,140000.0,False,False,False,True,False
4.0,1928.0,1950.0,1122.0,1981.0,2.0,2.0,576.0,135000.0,False,False,True,False,False
5.0,1991.0,1992.0,974.0,974.0,1.0,0.0,0.0,93500.0,False,False,True,False,False
6.0,1880.0,1950.0,1008.0,2210.0,2.0,0.0,205.0,117500.0,False,False,False,True,False
8.0,1995.0,1995.0,1128.0,2020.0,2.0,1.0,466.0,239500.0,False,False,True,False,False
6.0,1997.0,1997.0,916.0,1600.0,2.0,1.0,460.0,169000.0,False,False,True,False,False
6.0,1926.0,1950.0,960.0,986.0,1.0,1.0,180.0,102000.0,False,False,False,True,False
6.0,1950.0,1950.0,1032.0,1252.0,1.0,0.0,288.0,119000.0,False,False,True,False,False
5.0,1875.0,1996.0,780.0,1020.0,1.0,0.0,0.0,94000.0,False,False,True,False,False
6.0,1977.0,1977.0,1567.0,1567.0,2.0,2.0,714.0,196000.0,False,False,True,False,False
5.0,1920.0,1950.0,915.0,1167.0,1.0,1.0,495.0,144000.0,False,False,True,False,False
5.0,1951.0,1951.0,952.0,952.0,1.0,0.0,840.0,139000.0,False,False,True,False,False
5.0,1976.0,1976.0,780.0,1868.0,2.0,1.0,484.0,197500.0,False,False,True,False,False
8.0,2006.0,2007.0,1466.0,2828.0,3.0,1.0,1052.0,424870.0,False,False,True,False,False
5.0,1959.0,1959.0,1006.0,1006.0,1.0,0.0,0.0,80000.0,False,False,True,False,False
4.0,1941.0,1950.0,672.0,924.0,1.0,0.0,280.0,80000.0,False,False,True,False,False
5.0,1928.0,1950.0,1042.0,1576.0,1.0,1.0,225.0,149000.0,False,False,False,True,False
6.0,1985.0,1985.0,1298.0,1298.0,2.0,1.0,403.0,180000.0,False,False,True,False,False
7.0,1941.0,1950.0,704.0,1564.0,1.0,1.0,234.0,174500.0,False,False,True,False,False
7.0,1926.0,1950.0,572.0,1111.0,1.0,1.0,288.0,116900.0,False,False,False,True,False
7.0,1920.0,1988.0,650.0,1482.0,1.0,0.0,324.0,143000.0,False,False,False,True,False
6.0,1950.0,1950.0,932.0,932.0,1.0,1.0,306.0,124000.0,False,False,True,False,False
5.0,1959.0,1959.0,1466.0,1466.0,1.0,2.0,528.0,149900.0,False,False,True,False,False
6.0,1956.0,2004.0,1073.0,1811.0,1.0,1.0,470.0,230000.0,False,False,True,False,False
6.0,1930.0,2007.0,816.0,816.0,1.0,0.0,432.0,120500.0,False,False,False,True,False
7.0,1965.0,1988.0,864.0,1820.0,1.0,2.0,492.0,201800.0,False,False,True,False,False
5.0,1976.0,2004.0,1437.0,1437.0,2.0,1.0,528.0,218000.0,False,False,True,False,False
5.0,1965.0,1999.0,1219.0,1265.0,2.0,1.0,502.0,179900.0,False,False,True,False,False
7.0,2007.0,2008.0,1314.0,1314.0,2.0,1.0,626.0,230000.0,False,False,True,False,False
8.0,2007.0,2008.0,1580.0,1580.0,2.0,0.0,830.0,235128.0,False,False,True,False,False
6.0,1974.0,1974.0,901.0,1876.0,2.0,1.0,540.0,185000.0,False,False,True,False,False
6.0,1978.0,1978.0,855.0,1456.0,2.0,1.0,440.0,146000.0,False,False,True,False,False
6.0,1954.0,2006.0,1296.0,1640.0,1.0,1.0,924.0,224000.0,False,False,True,False,False
5.0,1968.0,1968.0,894.0,894.0,1.0,1.0,450.0,129000.0,False,False,True,False,False
4.0,1969.0,1969.0,1198.0,1258.0,0.0,0.0,400.0,108959.0,False,False,True,False,False
5.0,1978.0,1978.0,1360.0,1432.0,1.0,1.0,588.0,194000.0,False,False,True,False,False
7.0,2009.0,2009.0,1502.0,1502.0,2.0,0.0,644.0,233170.0,False,False,True,False,False
8.0,2008.0,2008.0,1694.0,1694.0,2.0,0.0,776.0,245350.0,False,False,True,False,False
6.0,2000.0,2000.0,959.0,1671.0,2.0,1.0,472.0,173000.0,False,False,True,False,False
6.0,1935.0,1986.0,1127.0,2108.0,2.0,2.0,540.0,235000.0,False,False,True,False,False
10.0,1995.0,1996.0,1930.0,3627.0,3.0,1.0,807.0,625000.0,False,False,True,False,False
6.0,1977.0,1977.0,1096.0,1118.0,1.0,1.0,358.0,171000.0,False,False,True,False,False
6.0,1958.0,1958.0,1261.0,1261.0,1.0,1.0,433.0,163000.0,False,False,True,False,False
7.0,2006.0,2007.0,625.0,1250.0,2.0,0.0,625.0,171900.0,True,False,False,False,False
5.0,1946.0,1994.0,1598.0,3086.0,3.0,1.0,0.0,200500.0,False,False,True,False,False
6.0,1932.0,1950.0,952.0,2345.0,2.0,1.0,360.0,239000.0,False,False,True,False,False
8.0,1992.0,2000.0,1683.0,2872.0,2.0,1.0,541.0,285000.0,False,False,True,False,False
5.0,1984.0,1985.0,876.0,923.0,1.0,0.0,264.0,119500.0,False,False,True,False,False
6.0,1926.0,2004.0,818.0,1224.0,1.0,0.0,210.0,115000.0,False,False,False,True,False
5.0,1921.0,1950.0,731.0,1343.0,1.0,1.0,186.0,154900.0,False,False,True,False,False
5.0,1954.0,1954.0,0.0,1124.0,1.0,1.0,0.0,93000.0,False,False,True,False,False
7.0,1990.0,1991.0,1216.0,2514.0,2.0,0.0,693.0,250000.0,False,False,True,False,False
8.0,2008.0,2008.0,1600.0,1652.0,2.0,1.0,482.0,392500.0,False,False,False,True,False
10.0,1996.0,1996.0,2396.0,4476.0,3.0,2.0,813.0,745000.0,False,False,True,False,False
5.0,1920.0,1950.0,1120.0,1130.0,1.0,1.0,720.0,120000.0,False,False,True,False,False
5.0,1963.0,1963.0,1572.0,1572.0,1.0,2.0,995.0,186700.0,False,False,True,False,False
5.0,1924.0,1950.0,784.0,1221.0,1.0,0.0,392.0,104900.0,False,False,True,False,False
3.0,1900.0,1970.0,978.0,1699.0,2.0,0.0,420.0,95000.0,False,False,True,False,False
8.0,1994.0,1995.0,1624.0,1624.0,2.0,1.0,757.0,262000.0,False,False,True,False,False
7.0,2002.0,2002.0,831.0,1660.0,2.0,0.0,493.0,195000.0,False,False,True,False,False
7.0,1999.0,1999.0,994.0,1804.0,2.0,1.0,442.0,189000.0,False,False,True,False,False
4.0,1961.0,1975.0,1249.0,1622.0,1.0,1.0,1356.0,168000.0,False,False,True,False,False
8.0,1999.0,2000.0,776.0,1441.0,2.0,0.0,492.0,174000.0,True,False,False,False,False
5.0,1925.0,1994.0,702.0,1472.0,1.0,0.0,250.0,125000.0,False,False,False,True,False
6.0,1999.0,1999.0,1224.0,1224.0,2.0,0.0,402.0,165000.0,False,False,False,True,False
6.0,1969.0,1969.0,663.0,1352.0,1.0,0.0,299.0,158000.0,False,False,True,False,False
6.0,2005.0,2005.0,728.0,1456.0,2.0,0.0,400.0,176000.0,False,False,True,False,False
7.0,2006.0,2006.0,879.0,1863.0,2.0,1.0,660.0,219210.0,False,False,True,False,False
7.0,1916.0,1950.0,815.0,1690.0,1.0,1.0,225.0,144000.0,False,False,False,True,False
7.0,2001.0,2001.0,1212.0,1212.0,2.0,0.0,573.0,178000.0,False,False,True,False,False
4.0,1963.0,1979.0,1051.0,1382.0,1.0,1.0,459.0,148000.0,False,False,True,False,False
4.0,1970.0,1970.0,864.0,864.0,1.0,0.0,280.0,116050.0,False,False,True,False,False
7.0,1998.0,1998.0,866.0,1779.0,2.0,0.0,546.0,197900.0,False,False,True,False,False
5.0,1925.0,1997.0,884.0,1348.0,1.0,1.0,216.0,117000.0,False,False,False,True,False
7.0,2000.0,2001.0,1630.0,1630.0,2.0,1.0,451.0,213000.0,False,False,True,False,False
5.0,1975.0,1975.0,1056.0,1074.0,1.0,0.0,495.0,153500.0,False,False,True,False,False
7.0,1990.0,1991.0,2158.0,2196.0,2.0,1.0,701.0,271900.0,False,False,True,False,False
4.0,1966.0,1966.0,1056.0,1056.0,1.0,0.0,384.0,107000.0,False,True,False,False,False
6.0,2003.0,2003.0,1682.0,1700.0,2.0,0.0,544.0,200000.0,False,False,True,False,False
5.0,1962.0,1980.0,931.0,1283.0,1.0,0.0,506.0,140000.0,False,False,True,False,False
8.0,2006.0,2006.0,1660.0,1660.0,2.0,1.0,500.0,290000.0,False,False,True,False,False
6.0,1992.0,1992.0,1055.0,1845.0,2.0,1.0,462.0,189000.0,False,False,True,False,False
8.0,1988.0,2005.0,559.0,1752.0,2.0,0.0,492.0,164000.0,False,False,True,False,False
4.0,1941.0,1950.0,672.0,672.0,1.0,0.0,234.0,113000.0,False,False,True,False,False
4.0,1965.0,2001.0,648.0,960.0,0.0,0.0,364.0,145000.0,False,False,True,False,False
5.0,1962.0,1962.0,925.0,999.0,1.0,0.0,300.0,134500.0,False,False,True,False,False
5.0,1966.0,1966.0,894.0,894.0,1.0,0.0,384.0,125000.0,False,False,True,False,False
6.0,1978.0,1978.0,0.0,1902.0,2.0,0.0,539.0,112000.0,False,False,False,True,False
8.0,2009.0,2009.0,1300.0,1314.0,2.0,0.0,552.0,229456.0,True,False,False,False,False
4.0,1947.0,1950.0,0.0,912.0,1.0,0.0,0.0,80500.0,False,False,False,True,False
6.0,1971.0,1971.0,672.0,1218.0,1.0,0.0,0.0,91500.0,False,False,False,True,False
5.0,1964.0,1964.0,912.0,912.0,1.0,0.0,288.0,115000.0,False,False,True,False,False
5.0,1968.0,1968.0,952.0,1211.0,1.0,1.0,322.0,134000.0,False,False,True,False,False
6.0,1949.0,1950.0,1040.0,1846.0,2.0,1.0,315.0,143000.0,False,False,True,False,False
5.0,1951.0,1951.0,2136.0,2136.0,2.0,0.0,528.0,137900.0,False,False,True,False,False
7.0,2004.0,2005.0,788.0,1490.0,2.0,1.0,388.0,184000.0,False,False,True,False,False
6.0,1958.0,1958.0,588.0,1138.0,1.0,0.0,264.0,145000.0,False,False,True,False,False
6.0,2007.0,2007.0,894.0,1933.0,2.0,1.0,668.0,214000.0,False,False,True,False,False
5.0,1965.0,2008.0,912.0,912.0,1.0,0.0,576.0,147000.0,False,False,True,False,False
9.0,2008.0,2008.0,1702.0,1702.0,1.0,1.0,1052.0,367294.0,False,False,True,False,False
5.0,1960.0,1960.0,1075.0,1507.0,2.0,0.0,404.0,127000.0,False,False,True,False,False
5.0,1977.0,1977.0,1361.0,2620.0,2.0,1.0,600.0,190000.0,False,False,True,False,False
5.0,1962.0,1962.0,1106.0,1190.0,1.0,0.0,540.0,132500.0,False,False,True,False,False
4.0,1962.0,1962.0,0.0,1224.0,2.0,0.0,462.0,101800.0,False,False,True,False,False
5.0,1959.0,1959.0,1188.0,1188.0,1.0,0.0,531.0,142000.0,False,False,True,False,False
5.0,1911.0,1950.0,940.0,1964.0,1.0,0.0,0.0,130000.0,False,True,False,False,False
5.0,1914.0,1950.0,747.0,1784.0,1.0,0.0,180.0,138887.0,False,False,True,False,False
7.0,2003.0,2003.0,764.0,1626.0,2.0,0.0,474.0,175500.0,False,False,True,False,False
7.0,2004.0,2005.0,847.0,1948.0,2.0,1.0,434.0,195000.0,False,False,True,False,False
6.0,2005.0,2005.0,1141.0,1141.0,1.0,0.0,484.0,142500.0,False,False,True,False,False
8.0,2006.0,2006.0,1476.0,1484.0,2.0,1.0,472.0,265900.0,False,False,True,False,False
7.0,2003.0,2003.0,884.0,1768.0,2.0,0.0,543.0,224900.0,False,False,True,False,False
7.0,2007.0,2007.0,1689.0,1689.0,2.0,0.0,954.0,248328.0,False,False,True,False,False
7.0,1974.0,1974.0,1053.0,1173.0,2.0,2.0,528.0,170000.0,False,False,True,False,False
10.0,2006.0,2006.0,2076.0,2076.0,2.0,1.0,850.0,465000.0,False,False,True,False,False
8.0,1929.0,1950.0,792.0,1517.0,1.0,2.0,400.0,230000.0,False,False,True,False,False
6.0,1984.0,2003.0,585.0,1868.0,3.0,1.0,477.0,178000.0,False,False,True,False,False
7.0,2005.0,2006.0,756.0,1553.0,2.0,0.0,615.0,186500.0,True,False,False,False,False
6.0,1976.0,1976.0,1012.0,1034.0,1.0,0.0,888.0,169900.0,False,False,True,False,False
6.0,1917.0,1950.0,735.0,2058.0,1.0,1.0,396.0,129500.0,False,False,False,True,False
5.0,1950.0,1950.0,876.0,988.0,1.0,0.0,276.0,119000.0,False,False,True,False,False
7.0,1968.0,1968.0,2110.0,2110.0,2.0,2.0,522.0,244000.0,False,False,True,False,False
7.0,2003.0,2003.0,1405.0,1405.0,2.0,1.0,478.0,171750.0,False,False,True,False,False
5.0,1968.0,1968.0,864.0,874.0,1.0,0.0,288.0,130000.0,False,False,True,False,False
7.0,1974.0,2003.0,1192.0,2167.0,2.0,2.0,518.0,294000.0,False,False,True,False,False
7.0,2003.0,2004.0,746.0,1656.0,2.0,1.0,397.0,165400.0,False,False,True,False,False
6.0,1931.0,1950.0,884.0,1367.0,1.0,1.0,560.0,127500.0,False,False,False,True,False
8.0,1994.0,1994.0,1986.0,1987.0,2.0,1.0,691.0,301500.0,False,False,True,False,False
5.0,1922.0,1950.0,864.0,864.0,1.0,0.0,0.0,99900.0,False,False,True,False,False
7.0,2005.0,2005.0,856.0,1166.0,2.0,0.0,400.0,190000.0,False,False,True,False,False
6.0,1969.0,1969.0,1054.0,1054.0,1.0,0.0,460.0,151000.0,False,False,True,False,False
6.0,1999.0,1999.0,841.0,1675.0,2.0,1.0,502.0,181000.0,False,False,True,False,False
5.0,1956.0,1956.0,1050.0,1050.0,1.0,0.0,338.0,128900.0,False,False,True,False,False
4.0,1957.0,1989.0,1104.0,1788.0,1.0,2.0,304.0,161500.0,False,False,True,False,False
6.0,1919.0,1950.0,764.0,1824.0,1.0,1.0,520.0,180500.0,False,False,True,False,False
6.0,1998.0,1999.0,1405.0,1337.0,2.0,0.0,511.0,181000.0,False,True,False,False,False
7.0,1999.0,1999.0,691.0,1452.0,2.0,0.0,506.0,183900.0,True,False,False,False,False
7.0,1910.0,1950.0,925.0,1889.0,1.0,1.0,308.0,122000.0,False,False,False,True,False
9.0,2008.0,2009.0,2002.0,2018.0,2.0,1.0,746.0,378500.0,False,False,True,False,False
8.0,1935.0,1997.0,728.0,3447.0,3.0,2.0,1014.0,381000.0,False,False,True,False,False
5.0,1958.0,1958.0,874.0,1524.0,1.0,0.0,315.0,144000.0,False,False,True,False,False
7.0,1979.0,1979.0,1332.0,1524.0,0.0,1.0,586.0,260000.0,False,False,True,False,False
6.0,1968.0,1968.0,1489.0,1489.0,2.0,1.0,462.0,185750.0,False,False,True,False,False
5.0,1965.0,1965.0,935.0,935.0,1.0,0.0,288.0,137000.0,False,False,True,False,False
6.0,1959.0,2006.0,1019.0,1357.0,1.0,1.0,312.0,177000.0,False,False,True,False,False
5.0,1910.0,2003.0,661.0,1250.0,2.0,1.0,552.0,139000.0,False,False,True,False,False
5.0,1948.0,1950.0,928.0,1920.0,2.0,0.0,400.0,137000.0,False,False,True,False,False
6.0,1972.0,1972.0,723.0,1395.0,1.0,1.0,497.0,162000.0,False,False,True,False,False
6.0,1967.0,1976.0,1680.0,1724.0,1.0,1.0,480.0,197900.0,False,False,True,False,False
8.0,2002.0,2002.0,1128.0,2031.0,2.0,1.0,577.0,237000.0,False,False,True,False,False
4.0,1920.0,1950.0,698.0,1128.0,1.0,0.0,528.0,68400.0,False,False,False,False,False
7.0,2002.0,2002.0,1573.0,1573.0,2.0,0.0,544.0,227000.0,False,False,True,False,False
7.0,1990.0,1990.0,1309.0,1339.0,2.0,1.0,484.0,180000.0,False,False,True,False,False
5.0,1977.0,2008.0,1040.0,1040.0,2.0,0.0,484.0,150500.0,False,False,True,False,False
6.0,1971.0,1971.0,912.0,1824.0,2.0,0.0,0.0,139000.0,False,False,True,False,False
6.0,1919.0,1990.0,804.0,2447.0,2.0,1.0,336.0,169000.0,False,False,True,False,False
6.0,1939.0,1950.0,780.0,1412.0,1.0,1.0,280.0,132500.0,False,False,False,True,False
6.0,1963.0,1963.0,1328.0,1328.0,1.0,2.0,528.0,143000.0,False,False,True,False,False
5.0,1964.0,1964.0,1624.0,1582.0,2.0,0.0,390.0,190000.0,False,False,True,False,False
8.0,2000.0,2000.0,1501.0,1659.0,2.0,1.0,499.0,278000.0,False,False,True,False,False
8.0,2006.0,2006.0,1085.0,1970.0,2.0,1.0,753.0,281000.0,False,False,True,False,False
5.0,1964.0,1964.0,1152.0,1152.0,1.0,1.0,484.0,180500.0,False,False,True,False,False
5.0,1972.0,1972.0,630.0,1302.0,2.0,0.0,264.0,119500.0,False,False,False,True,False
5.0,1892.0,1965.0,994.0,2372.0,2.0,0.0,432.0,107500.0,False,False,False,True,False
7.0,1976.0,1976.0,832.0,1664.0,2.0,1.0,528.0,162900.0,False,False,True,False,False
5.0,1955.0,1990.0,864.0,864.0,1.0,0.0,572.0,115000.0,False,False,True,False,False
5.0,1968.0,1968.0,1052.0,1052.0,1.0,0.0,288.0,138500.0,False,False,True,False,False
5.0,1963.0,1963.0,1120.0,1128.0,2.0,0.0,525.0,155000.0,False,False,True,False,False
6.0,2005.0,2006.0,547.0,1072.0,2.0,0.0,525.0,140000.0,False,False,False,True,False
10.0,2008.0,2008.0,6110.0,5642.0,2.0,3.0,1418.0,160000.0,False,False,True,False,False
5.0,1959.0,1994.0,1246.0,1246.0,1.0,0.0,305.0,154000.0,False,False,True,False,False
7.0,1999.0,1999.0,978.0,1983.0,2.0,1.0,490.0,225000.0,False,False,True,False,False
6.0,1942.0,1950.0,771.0,1494.0,1.0,2.0,213.0,177500.0,False,False,True,False,False
8.0,1994.0,1994.0,1165.0,2526.0,2.0,1.0,844.0,290000.0,False,False,True,False,False
7.0,2005.0,2005.0,1616.0,1616.0,2.0,0.0,834.0,232000.0,False,False,True,False,False
7.0,2004.0,2004.0,976.0,1708.0,2.0,0.0,380.0,130000.0,False,False,False,True,False
9.0,2006.0,2007.0,1652.0,1652.0,2.0,2.0,840.0,325000.0,False,False,True,False,False
7.0,2005.0,2006.0,1368.0,1368.0,2.0,1.0,474.0,202500.0,False,False,True,False,False
5.0,1994.0,1995.0,990.0,990.0,1.0,0.0,480.0,138000.0,False,False,True,False,False
5.0,1948.0,2005.0,924.0,1122.0,1.0,0.0,528.0,147000.0,False,False,False,True,False
6.0,1991.0,1991.0,1278.0,1294.0,2.0,0.0,496.0,179200.0,False,False,True,False,False
7.0,1959.0,2002.0,1902.0,1902.0,2.0,2.0,567.0,335000.0,False,False,True,False,False
7.0,2005.0,2007.0,1274.0,1274.0,2.0,0.0,508.0,203000.0,False,False,True,False,False
8.0,1990.0,1990.0,1453.0,2810.0,2.0,1.0,750.0,302000.0,False,False,True,False,False
9.0,1999.0,1999.0,1393.0,2599.0,2.0,1.0,779.0,333168.0,False,False,True,False,False
4.0,1954.0,1954.0,948.0,948.0,1.0,1.0,280.0,119000.0,False,False,True,False,False
6.0,1969.0,1969.0,952.0,2112.0,2.0,2.0,576.0,206900.0,False,False,True,False,False
8.0,2008.0,2008.0,1622.0,1630.0,2.0,1.0,860.0,295493.0,False,False,True,False,False
7.0,2006.0,2007.0,1352.0,1352.0,2.0,1.0,466.0,208900.0,True,False,False,False,False
8.0,2001.0,2002.0,1753.0,1787.0,2.0,1.0,748.0,275000.0,False,False,True,False,False
4.0,1954.0,1954.0,864.0,948.0,1.0,0.0,248.0,111000.0,False,False,True,False,False
6.0,1957.0,1957.0,1478.0,1478.0,1.0,2.0,442.0,156500.0,False,False,True,False,False
3.0,1949.0,1950.0,0.0,720.0,1.0,0.0,287.0,72500.0,False,False,True,False,False
7.0,1992.0,1992.0,750.0,1923.0,2.0,1.0,564.0,190000.0,False,False,True,False,False
4.0,1940.0,1950.0,420.0,708.0,1.0,0.0,0.0,82500.0,False,False,True,False,False
8.0,2006.0,2007.0,1795.0,1795.0,2.0,1.0,895.0,147000.0,False,False,True,False,False
4.0,1922.0,1950.0,796.0,796.0,1.0,0.0,0.0,55000.0,False,False,False,True,False
3.0,1931.0,2006.0,544.0,774.0,1.0,0.0,0.0,79000.0,False,True,False,False,False
5.0,1982.0,2008.0,816.0,816.0,1.0,1.0,264.0,130500.0,False,False,True,False,False
6.0,1920.0,1950.0,1510.0,2792.0,2.0,2.0,520.0,256000.0,False,False,False,True,False
7.0,1998.0,1998.0,935.0,1632.0,2.0,1.0,462.0,176500.0,False,False,True,False,False
8.0,2006.0,2006.0,1588.0,1588.0,2.0,1.0,825.0,227000.0,False,False,True,False,False
5.0,1976.0,1976.0,911.0,954.0,1.0,0.0,576.0,132500.0,False,False,True,False,False
4.0,1938.0,1958.0,816.0,816.0,1.0,1.0,288.0,100000.0,False,False,True,False,False
5.0,1938.0,1995.0,803.0,1360.0,1.0,0.0,297.0,125500.0,False,False,False,True,False
5.0,1970.0,1970.0,765.0,1365.0,1.0,0.0,440.0,125000.0,False,False,False,True,False
6.0,1977.0,1977.0,1350.0,1334.0,2.0,1.0,630.0,167900.0,False,False,True,False,False
5.0,1973.0,1973.0,1656.0,1656.0,2.0,0.0,506.0,135000.0,False,False,True,False,False
4.0,1941.0,1950.0,693.0,693.0,1.0,0.0,0.0,52500.0,False,False,False,True,False
7.0,2002.0,2002.0,916.0,1861.0,2.0,0.0,492.0,200000.0,False,False,True,False,False
5.0,1972.0,1972.0,864.0,864.0,1.0,0.0,288.0,128500.0,False,False,True,False,False
4.0,1971.0,1971.0,858.0,872.0,1.0,0.0,480.0,123000.0,False,False,True,False,False
6.0,2003.0,2004.0,1114.0,1114.0,1.0,0.0,576.0,155000.0,False,False,True,False,False
8.0,2002.0,2002.0,1284.0,2169.0,2.0,1.0,647.0,228500.0,False,False,True,False,False
6.0,1928.0,1950.0,896.0,1913.0,1.0,1.0,342.0,177000.0,False,False,True,False,False
7.0,2006.0,2006.0,728.0,1456.0,2.0,1.0,440.0,155835.0,False,False,True,False,False
4.0,1920.0,1950.0,960.0,960.0,1.0,0.0,308.0,108500.0,False,False,False,True,False
7.0,1968.0,2003.0,1568.0,2156.0,2.0,1.0,508.0,262500.0,False,False,True,False,False
8.0,2006.0,2007.0,1732.0,1776.0,2.0,1.0,712.0,283463.0,False,False,True,False,False
7.0,1998.0,1998.0,1482.0,1494.0,2.0,1.0,514.0,215000.0,False,False,True,False,False
8.0,1872.0,1987.0,684.0,2358.0,2.0,0.0,0.0,122000.0,False,False,False,True,False
5.0,1969.0,1969.0,1248.0,2634.0,2.0,0.0,968.0,200000.0,False,False,True,False,False
6.0,1962.0,1962.0,858.0,1716.0,1.0,1.0,490.0,171000.0,False,False,True,False,False
6.0,1937.0,2000.0,698.0,1176.0,1.0,0.0,624.0,134900.0,False,False,False,True,False
8.0,1995.0,1996.0,2033.0,3238.0,2.0,1.0,666.0,410000.0,False,False,True,False,False
7.0,2000.0,2000.0,992.0,1865.0,2.0,1.0,839.0,235000.0,False,False,True,False,False
7.0,1968.0,1992.0,570.0,1920.0,3.0,1.0,487.0,170000.0,False,False,True,False,False
5.0,1966.0,1966.0,864.0,892.0,1.0,0.0,264.0,110000.0,False,False,True,False,False
5.0,1971.0,2008.0,1078.0,1078.0,1.0,1.0,500.0,149900.0,False,False,True,False,False
6.0,2000.0,2000.0,756.0,1573.0,2.0,0.0,440.0,177500.0,True,False,False,False,False
9.0,2004.0,2005.0,1980.0,1980.0,2.0,1.0,770.0,315000.0,False,False,True,False,False
5.0,1921.0,1998.0,612.0,2601.0,3.0,0.0,621.0,189000.0,False,False,True,False,False
7.0,2005.0,2005.0,1530.0,1530.0,2.0,1.0,430.0,260000.0,False,False,True,False,False
4.0,1920.0,2007.0,715.0,1738.0,2.0,1.0,368.0,104900.0,False,False,True,False,False
6.0,2006.0,2007.0,616.0,1412.0,2.0,1.0,432.0,156932.0,False,False,True,False,False
7.0,2005.0,2005.0,600.0,1200.0,2.0,0.0,480.0,144152.0,True,False,False,False,False
7.0,2000.0,2000.0,814.0,1674.0,2.0,0.0,663.0,216000.0,True,False,False,False,False
7.0,1999.0,1999.0,873.0,1790.0,2.0,0.0,588.0,193000.0,False,False,True,False,False
5.0,1977.0,1977.0,757.0,1475.0,2.0,1.0,336.0,127000.0,False,False,False,True,False
6.0,2003.0,2004.0,848.0,848.0,1.0,0.0,420.0,144000.0,False,False,False,True,False
8.0,2003.0,2003.0,1657.0,1668.0,2.0,1.0,502.0,232000.0,False,False,True,False,False
4.0,1920.0,1950.0,840.0,1374.0,1.0,0.0,338.0,105000.0,False,False,True,False,False
6.0,1955.0,1996.0,992.0,1661.0,1.0,1.0,377.0,165500.0,False,False,True,False,False
7.0,1998.0,1998.0,1108.0,2097.0,2.0,1.0,583.0,274300.0,False,False,True,False,False
10.0,2001.0,2002.0,2633.0,2633.0,2.0,2.0,804.0,466500.0,False,False,True,False,False
